id_univoco,hash_contenuto,titolo,testo_completo,data_pubblicazione,fonte,link,ente_origine,paese,importo_eur,azienda_sanzionata,tipo_violazione,data_scraping,fonte_tecnica,ong_collegata,Ambito_Geografico,livello_allarme,Entita_Coinvolte,Sentiment_Direzione,Parole_Chiave,topic_label,confidence,cluster_id,is_primary
3df369d6a651209173ffe7e7f732a95f2b4e833d7fd3ab869d5cad1a1fc66eee,51689c3e6343c805aecd75e6491aa2cf04d23748dc6b4d2ee1d949de9fcd25d3,[Netherlands] 157 companies investigated – AP (The Netherlands),"[Netherlands] 157 companies investigated – AP (The Netherlands). Articoli: Article 4(11) GDPR. Tipo: Investigation. Sommario: The AP found that almost 87 websites out of 175 investigated are not compliant with the consent requirements under Article 6(1)(a) GDPR when placing cookies. ==English Summary== ===Facts and questions arising=== Following its investigation of 175 websites, including municipalities and media, the AP found that almost half of them did not comply with the consent requirement for cookie placements under the ePrivacy Directive and Article 6(1)(a) GDPR. ===Holding=== In its decision, the AP",10.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://autoriteitpersoonsgegevens.nl/nl/nieuws/ap-veel-websites-vragen-op-onjuiste-wijze-toestemming-voor-plaatsen-tracking-cookies,AP (The Netherlands),Netherlands,,157 companies investigated,Investigation,2026-05-23T01:15:31.938896,gdprhub.eu,Access Now,Italia,2,"['The Netherlands || Aziende e Org Private', 'Article || Personaggi Pubblici', 'The Ap || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['ap', 'the', 'consent', 'under', 'its']",Non classificato,0.0,-1,True
63a2f6aba82aa615f76f1505bc19d24a7590f91f6ba3cbae6f44bd50d8b554a4,5d6f01a3f8332cb62ce98fc011f6a7c7771dbe7a3a779c0006f4d7d66d993366,[Iceland] Anonymous – Persónuvernd (Iceland),"[Iceland] Anonymous – Persónuvernd (Iceland). Articoli: Article 5(1)(a) GDPR. Tipo: Complaint. Sommario: The Persónuvernd decided that the transmission of employee’s call record to his ex-wife violates the national act on electronic monitoring and processing of personal information generated by electronic monitoring. ==English Summary== ===Facts=== A citizen complained that his ex-wife received work call records containing personal data about him. ===Dispute=== Is the dissemination of personal data to the data subject's ex-wife, without having obtained the data subject's consent, lawful?",03.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.personuvernd.is/urlausnir/midlun-simtalaskrar-og-medferd-tolvupostholfs-eftir-starfslok,Persónuvernd (Iceland),Iceland,,Anonymous,Complaint,2026-05-23T01:15:32.768938,gdprhub.eu,Amnesty Italia,Italia,2,"['Article || Personaggi Pubblici', 'Iceland || Stati e Luoghi', 'Anonymous – Persónuvernd || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['persónuvernd', 'iceland', 'the', 'his', 'subject']",Non classificato,0.0,-1,True
20d71b52a91ec8d988e587e137c12eb185383ec36657efc067b62feaaedea0c0,8e72a2a54a631f95c848c672f83294a98ec83e7ea27e4ec22ce0d08e86e692d5,[Hungary] Hospital – NAIH (Hungary),"[Hungary] Hospital – NAIH (Hungary). Articoli: Article 5(1)(d) GDPR. Tipo: Complaint. Sommario: The NAIH confirmed that the exercice of the access right and the accuracy principle do not require to provide certified copies to the data subject. ==English Summary== ===Facts=== The applicant is a citizen who originally filed a complaint against the Hospital regarding the medical treatment he was subject to. During the investigations concerning the Hospital, the applicant requested a copy of his personal data. The hospital charged the applicant with a fee and sent a copy of the documents",18.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.naih.hu/files/NAIH-2019-5112-hatarozat.pdf,NAIH (Hungary),Hungary,,Hospital,Complaint,2026-05-23T01:15:33.553905,gdprhub.eu,Amnesty Italia,Italia,2,"['Naih || Aziende e Org Private', 'Hungary || Aziende e Org Private', 'Fee And || Aziende e Org Private', 'Hungary] Hospital || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['the', 'applicant', 'subject', 'confirmed', 'who']",Non classificato,0.0,-1,True
c882bfb6a21fc20199698b276bd46381b7b51f099797e75023242b1b17ad7828,196408e9552c3998aa78d6e540c522f9538a735c0479ee8464f5228d510a03f0,[Hungary] Public sector – NAIH (Hungary),[Hungary] Public sector – NAIH (Hungary). Articoli: Article 5(1)(e) GDPR. Tipo: Complaint. Sommario: The NAIH fined €1.500 an employer in the public sector for unlawful search in archived e-mail account of former employee. ==English Summary== ===Facts=== An employer searched in the archived private e-mails of a former employee after noticing him. ===Dispute=== Could data controller be allowed to process non-work and work related personal data of former employee in any situation? ===Holding=== The NAIH decided that the employer was not allowed to process the former employee’s private c,11.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.naih.hu/files/NAIH-2019-51-hatarozat.pdf,NAIH (Hungary),Hungary,1500.0,Public sector,Complaint,2026-05-23T01:15:34.336513,gdprhub.eu,AI Forensics,Italia,2,"['Article || Personaggi Pubblici', 'Hungary || Aziende e Org Private', 'Naih || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['employee', 'process', 'in', 'the', 'public']",Non classificato,0.0,-1,True
9dafa0bb3457f3384f5b238167d5efb0ba056d2dbb00aa773cf7377836d72439,6aecf48ca129a19b21f3b8f6fc764ae0bb542db2fc1b4ce96ceb25706f2e19bb,[Iceland] Anonymous – Persónuvernd (Iceland),[Iceland] Anonymous – Persónuvernd (Iceland). Articoli: Article 21(2) GDPR. Tipo: Complaint. Sommario: The Persónuvernd found that a telecommunication company sent unauthorised marketing emails; despite the data subject’s objection violated the GDPR and the ePrivacy Directive. ==English Summary== ===Facts=== A citizen (the complainant) objected to marketing emails when they registered within the National Registry of email marketing in Iceland. The Telecommunication company Simmin hf ignored the data subject’s objection and sent him marketing emails related to a television. The complainant f,03.01.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.personuvernd.is/urlausnir/simanum-hf.-oheimilt-ad-senda-tolvupost-vegna-markadssetningar-til-vidskiptavinar-sem-skradur-var-a-bannskra,Persónuvernd (Iceland),Iceland,,Anonymous,Complaint,2026-05-23T01:15:35.173100,gdprhub.eu,Amnesty Italia,Italia,2,"['The Telecommunication Company || Aziende e Org Private', 'The Complainant || Aziende e Org Private', 'Iceland || Stati e Luoghi', 'Anonymous – Persónuvernd || Stati e Luoghi', 'Article || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['marketing', 'iceland', 'emails', 'the', 'persónuvernd']",Non classificato,0.0,-1,True
3997399562edf058995a477cec140a1b06eccb256e1cef6e18250e6b9abc9dcc,5562b058dfde250e18c95539a2a68dda143483bd9b819f64352adbe1dee3b31f,[Belgium] Anonymous – APD/GBA (Belgium),"[Belgium] Anonymous – APD/GBA (Belgium). Articoli: Article 4(11) GDPR. Tipo: Investigation. Sommario: The Belgian DPA (APD/GBA) fined the defendant € 15000 for cookies placed without prior consent. ==English Summary== ===Facts=== The ADP/GBA conducted investigations into a webpage for violations of Article 6(1)(a), 12 and 13 GDPR. ===Holding=== After having conducted investigations, the GBA submitted a report in June 2019 regarding several violations: *The company’s privacy statement and cookie policy did not comply with the GDPR and the national law implementing the ePrivacy Directive.",17.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-12-2019.pdf,APD/GBA (Belgium),Belgium,15000.0,Anonymous,Investigation,2026-05-23T01:15:35.974835,gdprhub.eu,AI Forensics,Italia,2,"['Article || Personaggi Pubblici', 'Belgium || Stati e Luoghi', 'Holding=== After || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['gba', 'the', 'belgium', 'apd', 'violations']",Non classificato,0.0,-1,True
da27d25fc60a79f35dac63b677efea1a971da5739921c4285e29a78ccf2dbaa6,1385ad1caa35f30ec3b8d6df560a67fdf6324a9cc8d3866b629a3992ff7f5d49,[Greece]  – HDPA (Greece),[Greece]  – HDPA (Greece). Articoli: Article 12(3) GDPR. Tipo: Complaint. Sommario: The HDPA issued a reprimand to the Ministry of Mercantile Marine and Island Policy for infringement of the right of access. ==English Summary== ===Facts=== The Complainant was an employee at the Hellenic Ministry of Mercantile Marine and Island Policy and she claimed that the Ministry violated her right of access according to [[Article 15 GDPR|Article 15 GDPR]] and her right of rectification according to [[Article 16 GDPR|Article 16 GDPR]]. She was candidate for an executive position within,11.12.2019,GDPR Fines - enforcementtracker/gdprhub,"https://www.dpa.gr/portal/page?_pageid=33,15453&_dad=portal&_schema=PORTAL",HDPA (Greece),Greece,,,Complaint,2026-05-23T01:15:36.831381,gdprhub.eu,Amnesty Italia,Italia,2,"['Article || Personaggi Pubblici', 'Facts=== The Complainant || Stati e Luoghi', 'Reprimand To The Ministry Of Mercantile Marine || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['ministry', 'right', 'according', 'her', 'greece']",Non classificato,0.0,-1,True
927c1ab8a3ca02dea3a01e340fae8692d140890278031d9d9c2da2b8481eb725,f4d67250f03f1de6643df7870f55ff89ecf2ce185dcbf2a8f9d04a4ebd8e6d99,[Finland] Anonymous – Tietosuojavaltuutetun toimisto (Finland),[Finland] Anonymous – Tietosuojavaltuutetun toimisto (Finland). Articoli: Article 15(4) GDPR. Tipo: Complaint. Sommario: The Tietosuojavaltuutetun toimisto rejected a complaint filed by a data subject to gain access to his wife's bonus bank account details. ==English Summary== ===Facts=== The DPA received a complaint against the OP Financial Group (OP Ryhmä) from an applicant requesting comprehensive access to OP bonus account information in an account held by his wife. ===Dispute=== The Tietosuojavaltuutetun toimisto had to determine if the applicant was entitled to access such information from the couple,03.01.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.finlex.fi/fi/viranomaiset/tsv/2020/20200441,Tietosuojavaltuutetun toimisto (Finland),Finland,,Anonymous,Complaint,2026-05-23T01:15:37.608026,gdprhub.eu,Amnesty Italia,Italia,2,"['Finland || Istituzioni', 'Article || Aziende e Org Private', 'Op Ryhmä || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['toimisto', 'tietosuojavaltuutetun', 'account', 'finland', 'access']",Non classificato,0.0,-1,True
7f9b37cb278323baccb455d95a861493dd75dcbba5d33b27ce45096dd88871cf,115a1a6f98228e8fcb74d5454c028acfb539b2d7ad0a89e70c6c6fead193acff,[Poland] Bisnode – UODO (Poland),"[Poland] Bisnode – UODO (Poland). Articoli: Article 14 GDPR. Tipo: Investigation. Sommario: [[Category:Article 4(1) GDPR]] [[Category:2019]] The President of the Personal Data Protection Office in Poland (UODO) imposed the first fine in the amount of over PLN 943 000 for the failure to fulfil the information obligation. ==English Summary== ===Facts=== The decision of the UODO’s President concerned the proceedings related to the activity of a company which processed the data subjects’ data obtained from publicly available sources, inter alia from the Central Electronic Register a",15.03.2019,GDPR Fines - enforcementtracker/gdprhub,https://uodo.gov.pl/en/file/314,UODO (Poland),Poland,220000.0,Bisnode,Investigation,2026-05-23T01:15:38.454573,gdprhub.eu,Amnesty Italia,Italia,2,"['Uodo || Stati e Luoghi', 'Article || Aziende e Org Private', 'Poland || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['poland', 'uodo', 'the', 'category', 'from']",Non classificato,0.0,-1,True
a9c53817d96331949834216880dd7a1a015605c4312e8b86662d898649411acb,999503d04d6a85741097d5df29e7185074ed09dcd620d7f29305d03cd5a46cba,[Finland] Anonymous – Tietosuojavaltuutetun toimisto (Finland),"[Finland] Anonymous – Tietosuojavaltuutetun toimisto (Finland). Articoli: Article 5(1)(a) GDPR. Tipo: Complaint. Sommario: The Tietosuojavaltuutetun toimisto issued a reprimand to the controller that could not communicate a personal data breach to all affected data subjects due to a lack of contact data. ==English Summary== ===Facts=== Following the disclosure of a data breach, the controller stated that he had modified the forms on its website avoiding any further storage of personal data in a database. Upon instruction by the DPA, the controller signed a Data Processing Agreement pursuant to [[Article 28 GD",15.01.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.finlex.fi/fi/viranomaiset/tsv/2020/20200461,Tietosuojavaltuutetun toimisto (Finland),Finland,,Anonymous,Complaint,2026-05-23T01:15:39.263326,gdprhub.eu,AI Forensics,Italia,2,"['Reprimand To The Controller That Could || Aziende e Org Private', 'Article || Personaggi Pubblici', 'Finland || Istituzioni', 'Facts=== Following The Disclosure Of || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['toimisto', 'tietosuojavaltuutetun', 'finland', 'data', 'the']",Non classificato,0.0,-1,True
5b1cb8c9b8bca4a93c5c81209f63352302a2eca383a3e0c5d14be96037a9153f,9200489f8382d3cec6b76294d61af292827eb84a554d8609b4bcc518074477b5,[Greece] ALLSEAS MARINE S.A. – HDPA (Greece),"[Greece] ALLSEAS MARINE S.A. – HDPA (Greece). Articoli: Article 5(1)(a) GDPR. Tipo: Complaint. Sommario: The HDPA issued an order to the Greek company managing dry bulk and container vessels, ALLSEAS MARINE S.A., to bring its processing operations with regard to the video surveillance it employed into compliance with the GDPR. The HDPA also issued a fine EUR 15,000 for violation of the data subject’s right to access and of the principles relating to data processing as foreseen under [[Article 5 GDPR#1|Article 5(1) GDPR]]. ==English Summary== ===Facts=== The Complainant was General Manager and",13.01.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.dpa.gr/portal/page?_pageid=33%2C15453&_dad=portal&_schema=PORTAL&_piref33_15473_33_15453_15453.etos=2019&_piref33_15473_33_15453_15453.arithmosApofasis=&_piref33_15473_33_15453_15453.thematikiEnotita=-1&_piref33_15473_33_15453_15453.ananeosi=%CE%91%CE%BD%CE%B1%CE%BD%CE%AD%CF%89%CF%83%CE%B7,HDPA (Greece),Greece,15000.0,ALLSEAS MARINE S.A.,Complaint,2026-05-23T01:15:40.197942,gdprhub.eu,Amnesty Italia,Italia,2,"['Article || Personaggi Pubblici', 'Facts=== The Complainant || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['hdpa', 'the', 'greece', 'to', 'processing']",Non classificato,0.0,-1,True
12083619ac28e1e9a725e99410bb321edd36d4f5913afc932f74b45c764c8b62,dcec4ee9fb33866c9e38ef76e9bf099909b6971c301aa27dd8238c0e6b65c35c,[Norway] Education Agency for Oslo municipality – Datatilsynet (Norway),"[Norway] Education Agency for Oslo municipality – Datatilsynet (Norway). Articoli: Article 5(1)(f) GDPR. Tipo: . Sommario: A fine of NOK 1,200,000 (approximately €120,000), reduced from NOK 2,000,000, was imposed against the Education Agency of the Municipality of Oslo due to breach of personal data security in the mobile application “Skolemelding”. The fine was issued due to the application's lack of security and subsequent violations of [[Article 32 GDPR#1b|Article 32(1)(b) GDPR]] and [[Article 32 GDPR#1d|Article 32(1)(d) GDPR]] and of the principle of accountability as foreseen in [[Article 5 GDPR#2|Article 5",01.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.datatilsynet.no/contentassets/ae65e212c134455c93f36a10c5a8c792/vedtak-oslo-kommune-oktober2019.pdf,Datatilsynet (Norway),Norway,1200000.0,Education Agency for Oslo municipality,,2026-05-23T01:15:41.060046,gdprhub.eu,Amnesty Italia,Italia,2,"['Norway || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['32', '000', 'of', 'due', 'agency']",Non classificato,0.0,-1,True
bbbdb9d5c898ece40d523139c2e5e09ac5f34188bdac1f487b05c34d610625e1,3893da9a375714ebebb3f049c032ea9dc1097eac1840cc068b1a6b09823c47ab,[Greece] AEGEAN BUNKERING SERVICES INC (ABS) – HDPA (Greece),"[Greece] AEGEAN BUNKERING SERVICES INC (ABS) – HDPA (Greece). Articoli: Article 5(1) GDPR. Tipo: Complaint. Sommario: The HDPA issued EUR 150,000 fine against Greek supplier of marine bunker fuels and lubricants for violations of the principles of lawfulness, fairness and transparency and the security of processing according to the GDPR, while carrying out data processing operations in computer infrastructures (server hardware and software). ==English Summary== ===Facts=== ABS filed a complaint against companies AMPNI and EY Greece for alleged violations of [[Article 33 GDPR|Article 33 GDPR]]. According",19.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.dpa.gr/el HDPA,HDPA (Greece),Greece,150000.0,AEGEAN BUNKERING SERVICES INC (ABS),Complaint,2026-05-23T01:15:42.003843,gdprhub.eu,Privacy Network,Italia,2,"['Aegean || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['greece', 'according', 'violations', 'hdpa', 'and']",Non classificato,0.0,-1,True
4f132a20ac3e069f8ab8f72835a4e68a90083e96701c1104a8de58475fe6ad59,0a43e9d24b4243de750b4bd79690130030a5140f6e4f29de8b970952df89ace1,[Greece] National Register of Undesirable Aliens (EKANA) – HDPA (Greece),"[Greece] National Register of Undesirable Aliens (EKANA) – HDPA (Greece). Articoli: Article 6 GDPR. Tipo: Complaint. Sommario: The HDPA rejected complaint filed by alien with regard to the erasure of his data from the Schengen Information System (SIS) and the National Register of Undesirable Aliens (EKANA). ==English Summary== ===Facts=== Alien asked the erasure of his data from SIS and EKANA. The HDPA invited the Aliens Division of Attica to provide supporting documentation. The complainant exercised his right to erasure twice before EKANA, but his request was rejected both of the times, since he hadn't submitted",24.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.dpa.gr/portal/page?_pageid=33%2C15453&_dad=portal&_schema=PORTAL&_piref33_15473_33_15453_15453.etos=2019&_piref33_15473_33_15453_15453.arithmosApofasis=&_piref33_15473_33_15453_15453.thematikiEnotita=-1&_piref33_15473_33_15453_15453.ananeosi=%CE%91%CE%BD%CE%B1%CE%BD%CE%AD%CF%89%CF%83%CE%B7,HDPA (Greece),Greece,,National Register of Undesirable Aliens (EKANA),Complaint,2026-05-23T01:15:42.799101,gdprhub.eu,Amnesty Italia,Italia,2,"['National Register Of Undesirable Aliens || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['erasure', 'hdpa', 'his', 'the', 'greece']",Non classificato,0.0,-1,True
4c34a57941326c7f34edae8f1afcedbdc30190f3674bee5354820931a5ad835a,12333fe1091220621b8c97fdd4053e82019f5d413beffc1c894c4aa6109d679a,[Denmark] Arbejdsmarkedets Feriefond – Datatilsynet (Denmark),"[Denmark] Arbejdsmarkedets Feriefond – Datatilsynet (Denmark). Articoli: Article 5(1)(a) GDPR. Tipo: Complaint. Sommario: The ''Datatilsynet'' issued severe criticism of ''Arbejdsmarkedets Feriefond'', a Danish self-governing institution, for not providing a data subject with sufficient information in a timely manner, thereby breaching Articles 12(1), 14(1)(c), 14(2) and 14(3) GDPR. In addition, Datatilsynet also issued criticism in relation to Article 5(1)(a) GDPR for the controller’s attempt to collect consent for the processing of the personal data after the data subject contacted the controller, as another",20.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.datatilsynet.dk/tilsyn-og-afgoerelser/afgoerelser/2019/dec/arbejdsmarkedets-feriefonds-iagttagelse-af-oplysningspligt-og-brug-af-samtykke/,Datatilsynet (Denmark),Denmark,,Arbejdsmarkedets Feriefond,Complaint,2026-05-23T01:15:43.697841,gdprhub.eu,AI Forensics,Italia,2,"['Article || Personaggi Pubblici', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['14', 'datatilsynet', 'denmark', 'the', 'issued']",Non classificato,0.0,-1,True
d5c7faf62779e7212314c4db7e087825921c0b79e2a6974e4ec265f9a67307ab,9522c3f9e7e650f8962659e8aa8687c8f8d56bda86e54a7e3d259c79167cb233,[Slovenia] anonymous – IP (Slovenia),"[Slovenia] anonymous – IP (Slovenia). Articoli: Article 58(3) GDPR. Tipo: Advisory Opinion. Sommario: The Slovenian DPA (IP) issued a non-binding opinion as foreseen under [[Article 58 GDPR#3|Article 58(3) GDPR]] regarding spamming e-mails to Slovenian company, which were sent by a travel agency without any prior registration. ==English Summary== ===Facts and questions arising=== A Slovenian company asked the IP whether a travel agency was allowed to send spams to the company's e-mail ""info@..."" since it hasn't registered to receive such e-mails. ===Holding=== The IP found that the pr",04.02.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.ip-rs.si/vop/?tx_jzgdprdecisions_pi1%5BshowUid%5D=1244,IP (Slovenia),Slovenia,,anonymous,Advisory Opinion,2026-05-23T01:15:44.507569,gdprhub.eu,Amnesty Italia,Italia,2,"['Slovenia || Stati e Luoghi', 'Travel Agency Without Any Prior Registration || Stati e Luoghi', 'Article || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['ip', 'opinion', 'slovenia', 'agency', 'company']",Non classificato,0.0,-1,True
48dd0cc5b49e212106bbb332977b279e1c6e71beb3999a95de9cd7d7f46a497b,a461a612b08b2ba1c595da4c6f57f273196a4e1ff9f18a611cfcaf521796ad92,[Spain] Health Department of Madrid – AEPD (Spain),"[Spain] Health Department of Madrid – AEPD (Spain). Articoli: Article 12 GDPR. Tipo: Complaint. Sommario: The AEPD found that a data controller may not require from the data subject to collect the personal data requested himself or on his behalf if it can be sent with appropriate and adequate means instead. Indeed, the data controller was able to identify the data subject and to send the personal data via encrypted email. Therefore, it was not proportionate to answer that the right of access could be exercised only if the data subject has appointed someone to collect his personal data on his beh",03.02.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/td-00325-2019.pdf,AEPD (Spain),Spain,,Health Department of Madrid,Complaint,2026-05-23T01:15:45.252243,gdprhub.eu,Slow Web,Italia,2,"['Spain || Stati e Luoghi', 'Indeed || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEGATIVO (Liberta' ristretta),"['data', 'the', 'his', 'subject', 'to']",Non classificato,0.0,-1,True
cdf29f2827c4756c0a0bf36198b137621396802ae2e9a8a8aa994f5ca29e6ab4,476269c9f589d8226d752b977b9f14c9f1981bf4ea17903910f71353ca99007d,"[Spain] The Department of Education, University and Vocational Training – AEPD (Spain)","[Spain] The Department of Education, University and Vocational Training – AEPD (Spain). Articoli: Article 5(1)(f) GDPR. Tipo: Complaint. Sommario: The AEPD found that the dissemination of student’s personal data on a list made available to the public offline and online was contrary to the principles of confidentiality and security of processing. ==English Summary== ===Facts=== The complainant filed a complaint against the EEIM School with the AEPD regarding the disclosure to the public off and online of the final list of the 100 admitted students containing their personal data. Indeed, the list was made available to the public o",03.02.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00024-2019.pdf,AEPD (Spain),Spain,,"The Department of Education, University and Vocational Training",Complaint,2026-05-23T01:15:46.189927,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'University And Vocational Training – Aepd || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['the', 'public', 'of', 'aepd', 'and']",Non classificato,0.0,-1,True
109e3e4970aca5704a5a28b11c1ac2f1befa67e892eb67f6b5d2cde50221fc80,d9605fc52199ceb66a54e06db8f6eff8fcb84575382c8d53a70d826e88ed7405,[Spain] City Council of Vigo – AEPD (Spain),"[Spain] City Council of Vigo – AEPD (Spain). Articoli: Article 5(1)(f) GDPR. Tipo: Complaint. Sommario: The AEPD confirmed that publishing personal data in relation to public employment was a breach of the principle of integrity and confidentiality. ==English Summary== ===Facts=== Seven citizens submitted a complaint before the AEPD against the city council of Vigo for disclosing their personal data in relation to public employment. ===Dispute=== Does publishing the personal data regarding the eligibility of public employment of a data subject, on a public bulletin, constitute a breach",03.02.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00012-2019.pdf,AEPD (Spain),Spain,,City Council of Vigo,Complaint,2026-05-23T01:15:47.086255,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'Spain] City Council Of Vigo – Aepd || Stati e Luoghi', 'Facts=== Seven || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['public', 'city', 'council', 'of', 'aepd']",Non classificato,0.0,-1,True
6f43f553dccf1679472e97fad355b32172a51a87163ec26fa60a28a34cc49b37,9ba30aec9a0403c7b4b7d2b62c0c6c45132e3616d78ae831950a5f09a760e0b0,[Spain] Department of Education w/ Benidorm City Council – AEPD (Spain),"[Spain] Department of Education w/ Benidorm City Council – AEPD (Spain). Articoli: Article 4(12) GDPR. Tipo: Investigation. Sommario: The AEPD found that the City of Benidorm had appropriate technical and organisational measures in place following a personal data breach. ==English Summary== ===Facts and questions arising=== The AEPD received a data breach notification by the city of Benidorm. In postings regarding provisional resolution on “psychopedagogical aids”, data regarding the applicants of aid was posted. The information included identification data (name and surname, ID of parents; name and surnames of minor",03.02.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/e-08452-2019.pdf,AEPD (Spain),Spain,,Department of Education w/ Benidorm City Council,Investigation,2026-05-23T01:15:47.868632,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'Article || Personaggi Pubblici', 'Regarding The Applicants Of Aid Was Posted || Aziende e Org Private', 'Name And Surnames Of || Personaggi Pubblici', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['city', 'of', 'aepd', 'breach', 'the']",Non classificato,0.0,-1,True
fd822a4e4fca6bbac999f34bdde15ebf28ae32ab17fc2f54ea72399964948464,3067d9e0dc85464b3803ed1d776d28ee4ff942ce77e5f4cb3c5a3e87b43c48e3,[Spain] VODAFONE ESPAÑA – AEPD (Spain),"[Spain] VODAFONE ESPAÑA – AEPD (Spain). Articoli: Article 4(11) GDPR. Tipo: Complaint. Sommario: The AEPD following a complaint imposed a fine of EUR 75,000 on the telecom company, Vodafone España. The data controller did not obtain the consent for the processing of the applicant’s data, as required by [[Article 6 GDPR|Article 6 GDPR]]. ==English Summary== ===Facts=== The AEPD examined a complaint submitted by a customer concerning the processing of his data by Vodafone España. The company kept sending him emails after he had expressly withdrawn his consent to the processing of his pe",,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00278-2019.pdf,AEPD (Spain),Spain,75000.0,VODAFONE ESPAÑA,Complaint,2026-05-23T01:15:48.689481,gdprhub.eu,AI Forensics,Italia,2,"['Spain || Stati e Luoghi', 'Article || Personaggi Pubblici', 'Vodafone España || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'AMI || Tecnologie || IA', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['españa', 'vodafone', 'the', 'processing', 'his']",Non classificato,0.0,2,False
